year,iso3_d,dist,gdp_source_o,gdp_source_d,gdp_ppp_o,gdp_ppp_d,fta_wto
2004,SYR,7931.0,3.0,1.0,,,0.0
2005,SYR,7931.0,3.0,1.0,,,0.0
2006,SYR,7931.0,3.0,1.0,,,0.0
2007,SYR,7931.0,3.0,1.0,,,0.0
2008,SYR,7931.0,3.0,,,,0.0
2009,SYR,7931.0,3.0,,,,0.0
2010,SYR,7931.0,3.0,,,,0.0
2011,SYR,7931.0,3.0,,,,0.0
2012,SYR,7931.0,3.0,,,,0.0
2013,SYR,7931.0,3.0,,,,0.0
2014,SYR,7931.0,3.0,,,,0.0
2015,SYR,8099.0,3.0,,,,0.0
2016,SYR,8099.0,3.0,,,,0.0
2017,SYR,8099.0,3.0,,,,0.0
2018,SYR,8099.0,3.0,,,,0.0
2019,SYR,8099.0,3.0,,,,0.0
2020,SYR,8099.0,,,,,0.0
2021,SYR,8099.0,,,,,0.0
1996,TCA,14687.0,3.0,,,,0.0
1997,TCA,14687.0,3.0,,,,0.0
1998,TCA,14687.0,3.0,,,,0.0
1999,TCA,14687.0,3.0,,,,0.0
2000,TCA,14687.0,3.0,,,,0.0
2001,TCA,14687.0,3.0,,,,0.0
2002,TCA,14687.0,3.0,,,,0.0
2003,TCA,14687.0,3.0,,,,0.0
2004,TCA,14687.0,3.0,,,,0.0
2005,TCA,14687.0,3.0,,,,0.0
2006,TCA,14687.0,3.0,,,,0.0
2007,TCA,14687.0,3.0,,,,0.0
2008,TCA,14687.0,3.0,,,,0.0
2009,TCA,14687.0,3.0,,,,0.0
2010,TCA,14687.0,3.0,,,,0.0
2011,TCA,14687.0,3.0,,,,0.0
2012,TCA,14687.0,3.0,,,,0.0
2013,TCA,14687.0,3.0,,,,0.0
2014,TCA,14687.0,3.0,,,,0.0
2015,TCA,14687.0,3.0,,,,0.0
2016,TCA,14687.0,3.0,,,,0.0
2017,TCA,14687.0,3.0,,,1004380.846,0.0
2018,TCA,14687.0,3.0,,,1086077.321,0.0
2019,TCA,14687.0,3.0,,,1164367.292,0.0
2020,TCA,14687.0,,,,862791.054,0.0
2021,TCA,14687.0,,,,917514.72,0.0
1996,TCD,11057.0,3.0,1.0,,5529874.708,0.0
1997,TCD,11057.0,3.0,1.0,,5942494.824,0.0
1998,TCD,11057.0,3.0,1.0,,6424566.558,0.0
1999,TCD,11057.0,3.0,1.0,,6478341.585,0.0
2000,TCD,11057.0,3.0,1.0,,6567471.999,0.0
2001,TCD,11057.0,3.0,1.0,,7500231.19,0.0
2002,TCD,11057.0,3.0,1.0,,8262006.051,0.0
2003,TCD,11057.0,3.0,1.0,,9667313.926,0.0
2004,TCD,11057.0,3.0,1.0,,13273590.051,0.0
2005,TCD,11057.0,3.0,1.0,,16075362.213,0.0
2006,TCD,11057.0,3.0,1.0,,16676652.291,0.0
2007,TCD,11057.0,3.0,1.0,,17680570.346,0.0
2008,TCD,11057.0,3.0,1.0,,18577715.352,0.0
2009,TCD,11057.0,3.0,1.0,,19508303.017,0.0
2010,TCD,11057.0,3.0,1.0,,22422247.379,0.0
2011,TCD,11057.0,3.0,1.0,,22904148.163,0.0
2012,TCD,11057.0,3.0,1.0,,25398008.887,0.0
2013,TCD,11057.0,3.0,1.0,,27279255.629,0.0
2014,TCD,11057.0,3.0,1.0,,29683613.952,0.0
2015,TCD,11057.0,3.0,1.0,,30543039.661,0.0
2016,TCD,11057.0,3.0,1.0,,28778596.133,0.0
2017,TCD,11057.0,3.0,,,23832085.167,0.0
2018,TCD,11057.0,3.0,,,24980735.598,0.0
2019,TCD,11057.0,3.0,,,26253249.341,0.0
2020,TCD,11057.0,,,,26144546.217,0.0
2021,TCD,11057.0,,,,26904179.972,0.0
1996,TGO,12704.0,3.0,1.0,,4147196.523,0.0
1997,TGO,12704.0,3.0,1.0,,4824639.025,0.0
1998,TGO,12704.0,3.0,1.0,,4764833.768,0.0
1999,TGO,12704.0,3.0,1.0,,4957812.018,0.0
2000,TGO,12704.0,3.0,1.0,,5030900.676,0.0
2001,TGO,12704.0,3.0,1.0,,5061841.788,0.0
2002,TGO,12704.0,3.0,1.0,,5092152.977,0.0
2003,TGO,12704.0,3.0,1.0,,5451009.596,0.0
2004,TGO,12704.0,3.0,1.0,,5719583.829,0.0
2005,TGO,12704.0,3.0,1.0,,5973306.08,0.0
2006,TGO,12704.0,3.0,1.0,,6406321.795,0.0
2007,TGO,12704.0,3.0,1.0,,6727454.496,0.0
2008,TGO,12704.0,3.0,1.0,,7012076.137,0.0
2009,TGO,12704.0,3.0,1.0,,7313342.264,0.0
2010,TGO,12704.0,3.0,1.0,,7698450.389,0.0
2011,TGO,12704.0,3.0,1.0,,8241131.32,0.0
2012,TGO,12704.0,3.0,1.0,,8797505.606,0.0
2013,TGO,12704.0,3.0,1.0,,9294290.178,0.0
2014,TGO,12704.0,3.0,1.0,,10016196.52,0.0
2015,TGO,12704.0,3.0,1.0,,10667203.302,0.0
2016,TGO,12704.0,3.0,1.0,,11340544.74,0.0
2017,TGO,12704.0,3.0,,,15491186.678,0.0
2018,TGO,12704.0,3.0,,,16650563.551,0.0
2019,TGO,12704.0,3.0,,,17873763.804,0.0
2020,TGO,12704.0,,,,18406256.349,0.0
2021,TGO,12704.0,,,,20179618.498,0.0
1996,THA,2524.0,3.0,1.0,,437754737.699,0.0
1997,THA,2524.0,3.0,1.0,,432986648.587,0.0
1998,THA,2524.0,3.0,1.0,,404273905.376,0.0
1999,THA,2524.0,3.0,1.0,,429228080.626,0.0
2000,THA,2524.0,3.0,1.0,,458555456.768,0.0
2001,THA,2524.0,3.0,1.0,,485159173.185,0.0
2002,THA,2524.0,3.0,1.0,,522896781.582,0.0
2003,THA,2524.0,3.0,1.0,,571666033.693,0.0
2004,THA,2524.0,3.0,1.0,,624327609.195,0.0
2005,THA,2524.0,3.0,1.0,,671403300.382,0.0
2006,THA,2524.0,3.0,1.0,,726410104.498,0.0
2007,THA,2524.0,3.0,1.0,,786274106.453,0.0
2008,THA,2524.0,3.0,1.0,,815532397.601,0.0
2009,THA,2524.0,3.0,1.0,,816049899.794,0.0
2010,THA,2524.0,3.0,1.0,,888080235.46,0.0
2011,THA,2524.0,3.0,1.0,,914029309.163,0.0
2012,THA,2524.0,3.0,1.0,,998288533.999,0.0
2013,THA,2524.0,3.0,1.0,,1042129473.437,0.0
2014,THA,2524.0,3.0,1.0,,1070488358.414,0.0
2015,THA,2524.0,3.0,1.0,,1113830305.364,0.0
2016,THA,2524.0,3.0,1.0,,1164928290.123,0.0
2017,THA,2524.0,3.0,,,1205839343.827,0.0
2018,THA,2524.0,3.0,,,1286784517.454,0.0
2019,THA,2524.0,3.0,,,1337983854.352,0.0
2020,THA,2524.0,,,,1270215980.191,0.0
2021,THA,2524.0,,,,1343720208.937,0.0
1996,TJK,5137.0,3.0,1.0,,4527378.627,0.0
1997,TJK,5137.0,3.0,1.0,,4683147.387,0.0
1998,TJK,5137.0,3.0,1.0,,4984872.062,0.0
1999,TJK,5137.0,3.0,1.0,,5248419.43,0.0
2000,TJK,5137.0,3.0,1.0,,5813379.713,0.0
2001,TJK,5137.0,3.0,1.0,,6552338.746,0.0
2002,TJK,5137.0,3.0,1.0,,7371441.238,0.0
2003,TJK,5137.0,3.0,1.0,,8345459.218,0.0
2004,TJK,5137.0,3.0,1.0,,9458154.639,0.0
2005,TJK,5137.0,3.0,1.0,,10416569.97,0.0
2006,TJK,5137.0,3.0,1.0,,11488156.61,0.0
2007,TJK,5137.0,3.0,1.0,,12713819.08,0.0
2008,TJK,5137.0,3.0,1.0,,13987308.627,0.0
2009,TJK,5137.0,3.0,1.0,,14629087.51,0.0
2010,TJK,5137.0,3.0,1.0,,15770264.22,0.0
2011,TJK,5137.0,3.0,1.0,,17286955.073,0.0
2012,TJK,5137.0,3.0,1.0,,18925793.765,0.0
2013,TJK,5137.0,3.0,1.0,,20654573.84,0.0
2014,TJK,5137.0,3.0,1.0,,22432838.148,0.0
2015,TJK,5137.0,3.0,1.0,,24034649.525,0.0
2016,TJK,5137.0,3.0,1.0,,26030943.201,0.0
2017,TJK,5137.0,3.0,,,28886920.271,0.0
2018,TJK,5137.0,3.0,,,31824673.074,0.0
2019,TJK,5137.0,3.0,,,34791287.804,0.0
2020,TJK,5137.0,,,,36759888.57,0.0
2021,TJK,5137.0,,,,41809911.367,0.0
1996,TKL,8223.0,3.0,,,,0.0
1997,TKL,8223.0,3.0,,,,0.0
1998,TKL,8223.0,3.0,,,,0.0
1999,TKL,8223.0,3.0,,,,0.0
2000,TKL,8223.0,3.0,,,,0.0
2001,TKL,8223.0,3.0,,,,0.0
2002,TKL,8223.0,3.0,,,,0.0
2003,TKL,8223.0,3.0,,,,0.0
2004,TKL,8223.0,3.0,,,,0.0
2005,TKL,8223.0,3.0,,,,0.0
2006,TKL,8223.0,3.0,,,,0.0
2007,TKL,8223.0,3.0,,,,0.0
2008,TKL,8223.0,3.0,,,,0.0
2009,TKL,8223.0,3.0,,,,0.0
2010,TKL,8223.0,3.0,,,,0.0
2011,TKL,8223.0,3.0,,,,0.0
2012,TKL,8223.0,3.0,,,,0.0
2013,TKL,8223.0,3.0,,,,0.0
2014,TKL,8223.0,3.0,,,,0.0
2015,TKL,8223.0,3.0,,,,0.0
2016,TKL,8223.0,3.0,,,,0.0
2017,TKL,8223.0,3.0,,,,0.0
2018,TKL,8223.0,3.0,,,,0.0
2019,TKL,8223.0,3.0,,,,0.0
2020,TKL,8223.0,,,,,0.0
2021,TKL,8223.0,,,,,0.0
1996,TKM,6048.0,3.0,1.0,,15336119.979,0.0
1997,TKM,6048.0,3.0,1.0,,13820357.998,0.0
1998,TKM,6048.0,3.0,1.0,,14962238.782,0.0
1999,TKM,6048.0,3.0,1.0,,17697758.638,0.0
2000,TKM,6048.0,3.0,1.0,,19090401.207,0.0
2001,TKM,6048.0,3.0,1.0,,20373608.063,0.0
2002,TKM,6048.0,3.0,1.0,,20739569.517,0.0
2003,TKM,6048.0,3.0,1.0,,21844587.698,0.0
2004,TKM,6048.0,3.0,1.0,,23567607.046,0.0
2005,TKM,6048.0,3.0,1.0,,27498116.718,0.0
2006,TKM,6048.0,3.0,1.0,,31451328.623,0.0
2007,TKM,6048.0,3.0,1.0,,35859220.072,0.0
2008,TKM,6048.0,3.0,1.0,,41937346.902,0.0
2009,TKM,6048.0,3.0,1.0,,44833439.598,0.0
2010,TKM,6048.0,3.0,1.0,,49556065.691,0.0
2011,TKM,6048.0,3.0,1.0,,58014358.232,0.0
2012,TKM,6048.0,3.0,1.0,,65641226.951,0.0
2013,TKM,6048.0,3.0,1.0,,73504873.904,0.0
2014,TKM,6048.0,3.0,1.0,,82527419.194,0.0
2015,TKM,6048.0,3.0,1.0,,88837346.248,0.0
2016,TKM,6048.0,3.0,1.0,,95586045.207,0.0
2017,TKM,6048.0,3.0,,,81787812.382,0.0
2018,TKM,6048.0,3.0,,,88933719.472,0.0
2019,TKM,6048.0,3.0,,,96227533.618,0.0
2020,TKM,6048.0,,,,,0.0
2021,TKM,6048.0,,,,,0.0
1996,TLS,,3.0,,,,
1997,TLS,,3.0,,,,
1998,TLS,,3.0,,,,
1999,TLS,,3.0,,,,
2000,TLS,,3.0,,,,
2001,TLS,,3.0,,,,
2002,TLS,3741.0,3.0,1.0,,,0.0
2003,TLS,3741.0,3.0,1.0,,,0.0
2004,TLS,3741.0,3.0,1.0,,,0.0
2005,TLS,3741.0,3.0,1.0,,,0.0
2006,TLS,3741.0,3.0,1.0,,,0.0
2007,TLS,3741.0,3.0,1.0,,,0.0
2008,TLS,3741.0,3.0,1.0,,,0.0
2009,TLS,3741.0,3.0,1.0,,,0.0
2010,TLS,3741.0,3.0,1.0,,,0.0
2011,TLS,3741.0,3.0,1.0,,,0.0
2012,TLS,3741.0,3.0,1.0,,,0.0
2013,TLS,3741.0,3.0,,,,0.0
2014,TLS,3741.0,3.0,,,,0.0
2015,TLS,3741.0,3.0,,,,0.0
2016,TLS,3741.0,3.0,,,,0.0
2017,TLS,3741.0,3.0,,,3950440.171,0.0
2018,TLS,3741.0,3.0,,,4017006.784,0.0
2019,TLS,3741.0,3.0,,,4887651.462,0.0
2020,TLS,3741.0,,,,5459609.085,0.0
2021,TLS,3741.0,,,,5936680.886,0.0
1996,TON,8541.0,3.0,1.0,,304189.721,0.0
1997,TON,8541.0,3.0,1.0,,308988.826,0.0
1998,TON,8541.0,3.0,1.0,,320834.144,0.0
1999,TON,8541.0,3.0,1.0,,338388.356,0.0
2000,TON,8541.0,3.0,1.0,,357751.076,0.0
2001,TON,8541.0,3.0,1.0,,379082.953,0.0
2002,TON,8541.0,3.0,1.0,,398061.685,0.0
2003,TON,8541.0,3.0,1.0,,414560.085,0.0
2004,TON,8541.0,3.0,1.0,,424462.425,0.0
2005,TON,8541.0,3.0,1.0,,445051.888,0.0
2006,TON,8541.0,3.0,1.0,,454999.202,0.0
2007,TON,8541.0,3.0,1.0,,447649.579,0.0
2008,TON,8541.0,3.0,1.0,,470555.472,0.0
2009,TON,8541.0,3.0,1.0,,485033.055,0.0
2010,TON,8541.0,3.0,1.0,,508508.566,0.0
2011,TON,8541.0,3.0,1.0,,533500.127,0.0
2012,TON,8541.0,3.0,1.0,,548160.028,0.0
2013,TON,8541.0,3.0,1.0,,539599.713,0.0
2014,TON,8541.0,3.0,1.0,,560600.941,0.0
2015,TON,8541.0,3.0,1.0,,587633.104,0.0
2016,TON,8541.0,3.0,1.0,,616199.02,0.0
2017,TON,8541.0,3.0,,,659579.681,0.0
2018,TON,8541.0,3.0,,,677363.186,0.0
2019,TON,8541.0,3.0,,,694540.271,0.0
2020,TON,8541.0,,,,707513.061,0.0
2021,TON,8541.0,,,,,0.0
1996,TTO,16044.0,3.0,1.0,,12848294.0,0.0
1997,TTO,16044.0,3.0,1.0,,14051294.198,0.0
1998,TTO,16044.0,3.0,1.0,,15357782.484,0.0
1999,TTO,16044.0,3.0,1.0,,16844100.236,0.0
2000,TTO,16044.0,3.0,1.0,,18416315.263,0.0
2001,TTO,16044.0,3.0,1.0,,19621188.233,0.0
2002,TTO,16044.0,3.0,1.0,,21503580.795,0.0
2003,TTO,16044.0,3.0,1.0,,25099719.8,0.0
2004,TTO,16044.0,3.0,1.0,,27840083.729,0.0
2005,TTO,16044.0,3.0,1.0,,30520085.495,0.0
2006,TTO,16044.0,3.0,1.0,,35612700.879,0.0
2007,TTO,16044.0,3.0,1.0,,38298629.063,0.0
2008,TTO,16044.0,3.0,1.0,,40373855.858,0.0
2009,TTO,16044.0,3.0,1.0,,38894355.345,0.0
2010,TTO,16044.0,3.0,1.0,,40677766.313,0.0
2011,TTO,16044.0,3.0,1.0,,41395401.723,0.0
2012,TTO,16044.0,3.0,1.0,,42703441.027,0.0
2013,TTO,16044.0,3.0,1.0,,44544722.225,0.0
2014,TTO,16044.0,3.0,1.0,,45081092.055,0.0
2015,TTO,16044.0,3.0,1.0,,45302518.908,0.0
2016,TTO,16044.0,3.0,1.0,,43552904.09,0.0
2017,TTO,16044.0,3.0,,,37754220.269,0.0
2018,TTO,16044.0,3.0,,,38383091.851,0.0
2019,TTO,16044.0,3.0,,,39002676.316,0.0
2020,TTO,16044.0,,,,36561916.905,0.0
2021,TTO,16044.0,,,,37705982.751,0.0
1996,TUN,10090.0,3.0,1.0,,44450929.205,0.0
1997,TUN,10090.0,3.0,1.0,,47671651.963,0.0
1998,TUN,10090.0,3.0,1.0,,50494259.419,0.0
1999,TUN,10090.0,3.0,1.0,,54371012.637,0.0
2000,TUN,10090.0,3.0,1.0,,58227305.822,0.0
2001,TUN,10090.0,3.0,1.0,,61815037.157,0.0
2002,TUN,10090.0,3.0,1.0,,63594068.493,0.0
2003,TUN,10090.0,3.0,1.0,,67912256.344,0.0
2004,TUN,10090.0,3.0,1.0,,74130969.414,0.0
2005,TUN,10090.0,3.0,1.0,,79184001.808,0.0
2006,TUN,10090.0,3.0,1.0,,85896886.904,0.0
2007,TUN,10090.0,3.0,1.0,,94099629.321,0.0
2008,TUN,10090.0,3.0,1.0,,100011455.447,0.0
2009,TUN,10090.0,3.0,1.0,,103837890.46,0.0
2010,TUN,10090.0,3.0,1.0,,108795978.224,0.0
2011,TUN,10090.0,3.0,1.0,,108913333.411,0.0
2012,TUN,10090.0,3.0,1.0,,115353767.233,0.0
2013,TUN,10090.0,3.0,1.0,,120586431.979,0.0
2014,TUN,10090.0,3.0,1.0,,126210650.378,0.0
2015,TUN,10090.0,3.0,1.0,,129034860.637,0.0
2016,TUN,10090.0,3.0,1.0,,132261126.002,0.0
2017,TUN,10090.0,3.0,,,128448941.192,0.0
2018,TUN,10090.0,3.0,,,134969711.708,0.0
2019,TUN,10090.0,3.0,,,139200650.33,0.0
2020,TUN,10090.0,,,,128572655.62,0.0
2021,TUN,10090.0,,,,138391849.622,0.0
1996,TUR,8430.0,3.0,1.0,,476473573.525,0.0
1997,TUR,8430.0,3.0,1.0,,520409370.15,0.0
1998,TUR,8430.0,3.0,1.0,,557287694.275,0.0
1999,TUR,8430.0,3.0,1.0,,545462779.63,0.0
2000,TUR,8430.0,3.0,1.0,,605613449.583,0.0
2001,TUR,8430.0,3.0,1.0,,592897562.013,0.0
2002,TUR,8430.0,3.0,1.0,,607794104.365,0.0
2003,TUR,8430.0,3.0,1.0,,634676841.961,0.0
2004,TUR,8430.0,3.0,1.0,,728256984.735,0.0
2005,TUR,8430.0,3.0,1.0,,807227201.653,0.0
2006,TUR,8430.0,3.0,1.0,,937107861.006,0.0
2007,TUR,8430.0,3.0,1.0,,1032837455.482,0.0
2008,TUR,8430.0,3.0,1.0,,1130486451.657,0.0
2009,TUR,8430.0,3.0,1.0,,1105889139.022,0.0
2010,TUR,8430.0,3.0,1.0,,1262796797.76,0.0
2011,TUR,8430.0,3.0,1.0,,1443295182.244,0.0
2012,TUR,8430.0,3.0,1.0,,1539111515.743,0.0
2013,TUR,8430.0,3.0,1.0,,1690856051.702,0.0
2014,TUR,8430.0,3.0,1.0,,1780288818.259,0.0
2015,TUR,8430.0,3.0,1.0,,1882755900.502,0.0
2016,TUR,8430.0,3.0,1.0,,1927693211.93,0.0
2017,TUR,8430.0,3.0,,,2264269908.091,0.0
2018,TUR,8430.0,3.0,,,2302309633.042,0.0
2019,TUR,8430.0,3.0,,,2241542488.879,0.0
2020,TUR,8430.0,,,,2297010403.918,0.0
2021,TUR,8430.0,,,,2591454561.953,0.0
1996,TUV,7273.0,3.0,1.0,,17300.419,0.0
1997,TUV,7273.0,3.0,1.0,,19356.735,0.0
1998,TUV,7273.0,3.0,1.0,,22599.898,0.0
1999,TUV,7273.0,3.0,1.0,,22586.926,0.0
2000,TUV,7273.0,3.0,1.0,,22876.679,0.0
2001,TUV,7273.0,3.0,1.0,,23780.364,0.0
2002,TUV,7273.0,3.0,1.0,,26049.573,0.0
2003,TUV,7273.0,3.0,1.0,,25683.328,0.0
2004,TUV,7273.0,3.0,1.0,,26032.713,0.0
2005,TUV,7273.0,3.0,1.0,,25854.725,0.0
2006,TUV,7273.0,3.0,1.0,,27219.058,0.0
2007,TUV,7273.0,3.0,1.0,,29718.016,0.0
2008,TUV,7273.0,3.0,1.0,,32719.973,0.0
2009,TUV,7273.0,3.0,1.0,,31507.017,0.0
2010,TUV,7273.0,3.0,1.0,,31021.363,0.0
2011,TUV,7273.0,3.0,1.0,,34338.317,0.0
2012,TUV,7273.0,3.0,1.0,,35031.856,0.0
2013,TUV,7273.0,3.0,1.0,,36059.747,0.0
2014,TUV,7273.0,3.0,1.0,,37526.025,0.0
2015,TUV,7273.0,3.0,1.0,,38931.936,0.0
2016,TUV,7273.0,3.0,1.0,,40525.994,0.0
2017,TUV,7273.0,3.0,,,45574.226,0.0
2018,TUV,7273.0,3.0,,,47481.649,0.0
2019,TUV,7273.0,3.0,,,54997.3,0.0
2020,TUV,7273.0,,,,56503.482,0.0
2021,TUV,7273.0,,,,60608.169,0.0
1996,TWN,72.0,3.0,3.0,,,0.0
1997,TWN,72.0,3.0,3.0,,,0.0
1998,TWN,72.0,3.0,3.0,,,0.0
1999,TWN,72.0,3.0,3.0,,,0.0
2000,TWN,72.0,3.0,3.0,,,0.0
2001,TWN,72.0,3.0,3.0,,,0.0
2002,TWN,72.0,3.0,3.0,,,0.0
2003,TWN,72.0,3.0,3.0,,,0.0
2004,TWN,72.0,3.0,3.0,,,0.0
2005,TWN,72.0,3.0,3.0,,,0.0
2006,TWN,72.0,3.0,3.0,,,0.0
2007,TWN,72.0,3.0,3.0,,,0.0
2008,TWN,72.0,3.0,3.0,,,0.0
2009,TWN,72.0,3.0,3.0,,,0.0
2010,TWN,72.0,3.0,3.0,,,0.0
2011,TWN,72.0,3.0,3.0,,,0.0
2012,TWN,72.0,3.0,3.0,,,0.0
2013,TWN,72.0,3.0,3.0,,,0.0
2014,TWN,72.0,3.0,3.0,,,0.0
2015,TWN,72.0,3.0,3.0,,,0.0
2016,TWN,72.0,3.0,3.0,,,0.0
2017,TWN,72.0,3.0,3.0,,,0.0
2018,TWN,72.0,3.0,3.0,,,0.0
2019,TWN,72.0,3.0,3.0,,,0.0
2020,TWN,72.0,,,,,0.0
2021,TWN,72.0,,,,,0.0
1996,TZA,9552.0,3.0,1.0,,30924038.959,0.0
1997,TZA,9552.0,3.0,1.0,,32562121.515,0.0
1998,TZA,9552.0,3.0,1.0,,34136179.239,0.0
1999,TZA,9552.0,3.0,1.0,,36336180.085,0.0
2000,TZA,9552.0,3.0,1.0,,38996583.323,0.0
2001,TZA,9552.0,3.0,1.0,,42277527.449,0.0
2002,TZA,9552.0,3.0,1.0,,46001605.856,0.0
2003,TZA,9552.0,3.0,1.0,,50149845.758,0.0
2004,TZA,9552.0,3.0,1.0,,55562656.983,0.0
2005,TZA,9552.0,3.0,1.0,,62037908.172,0.0
2006,TZA,9552.0,3.0,1.0,,66924027.956,0.0
2007,TZA,9552.0,3.0,1.0,,74520563.189,0.0
2008,TZA,9552.0,3.0,1.0,,80211998.963,0.0
2009,TZA,9552.0,3.0,1.0,,85171231.203,0.0
2010,TZA,9552.0,3.0,1.0,,91693558.658,0.0
2011,TZA,9552.0,3.0,1.0,,100984255.979,0.0
2012,TZA,9552.0,3.0,1.0,,108131684.527,0.0
2013,TZA,9552.0,3.0,1.0,,117858525.37,0.0
2014,TZA,9552.0,3.0,1.0,,128324580.896,0.0
2015,TZA,9552.0,3.0,1.0,,138731925.533,0.0
2016,TZA,9552.0,3.0,1.0,,150336018.559,0.0
2017,TZA,9552.0,3.0,,,134274523.12,0.0
2018,TZA,9552.0,3.0,,,144968225.85,0.0
2019,TZA,9552.0,3.0,,,156119850.062,0.0
2020,TZA,9552.0,,,,161155712.546,0.0
2021,TZA,9552.0,,,,175034871.28,0.0
1996,UGA,9888.0,3.0,1.0,,15496622.665,0.0
1997,UGA,9888.0,3.0,1.0,,16565702.465,0.0
1998,UGA,9888.0,3.0,1.0,,17566893.165,0.0
1999,UGA,9888.0,3.0,1.0,,19272203.113,0.0
2000,UGA,9888.0,3.0,1.0,,20330039.284,0.0
2001,UGA,9888.0,3.0,1.0,,21871197.05,0.0
2002,UGA,9888.0,3.0,1.0,,24146210.089,0.0
2003,UGA,9888.0,3.0,1.0,,26221913.771,0.0
2004,UGA,9888.0,3.0,1.0,,28777012.301,0.0
2005,UGA,9888.0,3.0,1.0,,31583911.262,0.0
2006,UGA,9888.0,3.0,1.0,,36065146.224,0.0
2007,UGA,9888.0,3.0,1.0,,40139658.526,0.0
2008,UGA,9888.0,3.0,1.0,,44491277.677,0.0
2009,UGA,9888.0,3.0,1.0,,47849298.364,0.0
2010,UGA,9888.0,3.0,1.0,,51177169.722,0.0
2011,UGA,9888.0,3.0,1.0,,57164099.632,0.0
2012,UGA,9888.0,3.0,1.0,,60460366.311,0.0
2013,UGA,9888.0,3.0,1.0,,63632692.238,0.0
2014,UGA,9888.0,3.0,1.0,,68170407.743,0.0
2015,UGA,9888.0,3.0,1.0,,72344516.453,0.0
2016,UGA,9888.0,3.0,1.0,,76702400.286,0.0
2017,UGA,9888.0,3.0,,,85406362.066,0.0
2018,UGA,9888.0,3.0,,,92959304.527,0.0
2019,UGA,9888.0,3.0,,,100714556.63,0.0
2020,UGA,9888.0,,,,104936622.915,0.0
2021,UGA,9888.0,,,,112990969.835,0.0
1996,UKR,7970.0,3.0,1.0,,174153851.81,0.0
1997,UKR,7970.0,3.0,1.0,,171820466.245,0.0
1998,UKR,7970.0,3.0,1.0,,170385140.522,0.0
1999,UKR,7970.0,3.0,1.0,,172646596.458,0.0
2000,UKR,7970.0,3.0,1.0,,186993140.985,0.0
2001,UKR,7970.0,3.0,1.0,,208849946.048,0.0
2002,UKR,7970.0,3.0,1.0,,223082967.622,0.0
2003,UKR,7970.0,3.0,1.0,,248919316.079,0.0
2004,UKR,7970.0,3.0,1.0,,286711335.49,0.0
2005,UKR,7970.0,3.0,1.0,,303926959.079,0.0
2006,UKR,7970.0,3.0,1.0,,336132707.322,0.0
2007,UKR,7970.0,3.0,1.0,,372339520.058,0.0
2008,UKR,7970.0,3.0,1.0,,388375175.856,0.0
2009,UKR,7970.0,3.0,1.0,,333408586.369,0.0
2010,UKR,7970.0,3.0,1.0,,351654858.336,0.0
2011,UKR,7970.0,3.0,1.0,,378531847.053,0.0
2012,UKR,7970.0,3.0,1.0,,386424725.965,0.0
2013,UKR,7970.0,3.0,1.0,,392560554.566,0.0
2014,UKR,7970.0,3.0,1.0,,373405239.852,0.0
2015,UKR,7970.0,3.0,1.0,,340537353.276,0.0
2016,UKR,7970.0,3.0,1.0,,352977531.138,0.0
2017,UKR,7970.0,3.0,,,503901541.15,0.0
2018,UKR,7970.0,3.0,,,533937653.674,0.0
2019,UKR,7970.0,3.0,,,560877207.779,0.0
2020,UKR,7970.0,,,,546334786.278,0.0
2021,UKR,7970.0,,,,588384275.198,0.0
1996,URY,18893.0,3.0,1.0,,29096270.93,0.0
1997,URY,18893.0,3.0,1.0,,32123877.812,0.0
1998,URY,18893.0,3.0,1.0,,33939900.955,0.0
1999,URY,18893.0,3.0,1.0,,33791051.941,0.0
2000,URY,18893.0,3.0,1.0,,33892990.492,0.0
2001,URY,18893.0,3.0,1.0,,33332795.963,0.0
2002,URY,18893.0,3.0,1.0,,31227637.047,0.0
2003,URY,18893.0,3.0,1.0,,32106819.314,0.0
2004,URY,18893.0,3.0,1.0,,34640523.175,0.0
2005,URY,18893.0,3.0,1.0,,38422509.824,0.0
2006,URY,18893.0,3.0,1.0,,41226109.385,0.0
2007,URY,18893.0,3.0,1.0,,45091856.453,0.0
2008,URY,18893.0,3.0,1.0,,49275715.711,0.0
2009,URY,18893.0,3.0,1.0,,51756824.627,0.0
2010,URY,18893.0,3.0,1.0,,56477081.174,0.0
2011,URY,18893.0,3.0,1.0,,60618737.168,0.0
2012,URY,18893.0,3.0,1.0,,63919673.072,0.0
2013,URY,18893.0,3.0,1.0,,67964153.51,0.0
2014,URY,18893.0,3.0,1.0,,71421577.429,0.0
2015,URY,18893.0,3.0,1.0,,72457655.044,0.0
2016,URY,18893.0,3.0,1.0,,74477555.803,0.0
2017,URY,18893.0,3.0,,,79076769.219,0.0
2018,URY,18893.0,3.0,,,81352863.806,0.0
2019,URY,18893.0,3.0,,,83098233.498,0.0
2020,URY,18893.0,,,,78951615.237,0.0
2021,URY,18893.0,,,,85823441.002,0.0
1996,USA,12555.0,3.0,1.0,,8100201000.0,0.0
1997,USA,12555.0,3.0,1.0,,8608515000.0,0.0
1998,USA,12555.0,3.0,1.0,,9089168000.0,0.0
1999,USA,12555.0,3.0,1.0,,9660624000.0,0.0
2000,USA,12555.0,3.0,1.0,,10284779000.0,0.0
2001,USA,12555.0,3.0,1.0,,10621824000.0,0.0
